Outcome or subgroup title,No. of studies,No. of participants,Statistical method,Effect size,comparison_name,comparison_id,effect_size,lower_ci,upper_ci,outcome_id,subgroup_id,outcome_name,subgroup_name
7.3 TIO/OLO 5/5,2,,"Mean Difference (Fixed, 95% CI)","0.16 [0.13, 0.20]",Sensitivity analysis ‐ RoB,5,0.16,0.13,0.2,7,3,Difference vs placebo in trough FEV1 at EOT,TIO/OLO 5/5
8 Difference vs placebo in adjusted peak FEV1 Show forest plot,7,,"Mean Difference (Fixed, 95% CI)","0.31 [0.29, 0.32]",Sensitivity analysis ‐ RoB,5,0.31,0.29,0.32,8,,Difference vs placebo in adjusted peak FEV1,
8.1 IND/GLY 110/50,2,,"Mean Difference (Fixed, 95% CI)","0.35 [0.32, 0.38]",Sensitivity analysis ‐ RoB,5,0.35,0.32,0.38,8,1,Difference vs placebo in adjusted peak FEV1,IND/GLY 110/50
8.2 UMEC/VI 125/25,1,,"Mean Difference (Fixed, 95% CI)","0.28 [0.24, 0.32]",Sensitivity analysis ‐ RoB,5,0.28,0.24,0.32,8,2,Difference vs placebo in adjusted peak FEV1,UMEC/VI 125/25
8.3 UMEC/VI 62.5/25,1,,"Mean Difference (Fixed, 95% CI)","0.22 [0.18, 0.27]",Sensitivity analysis ‐ RoB,5,0.22,0.18,0.27,8,3,Difference vs placebo in adjusted peak FEV1,UMEC/VI 62.5/25
8.4 TIO/OLO 2.5/5,2,,"Mean Difference (Fixed, 95% CI)","0.29 [0.27, 0.32]",Sensitivity analysis ‐ RoB,5,0.29,0.27,0.32,8,4,Difference vs placebo in adjusted peak FEV1,TIO/OLO 2.5/5
8.5 TIO/OLO 5/5,2,,"Mean Difference (Fixed, 95% CI)","0.33 [0.30, 0.35]",Sensitivity analysis ‐ RoB,5,0.33,0.3,0.35,8,5,Difference vs placebo in adjusted peak FEV1,TIO/OLO 5/5
8.6 ACLID/FORM 200/6,1,,"Mean Difference (Fixed, 95% CI)","0.25 [0.13, 0.37]",Sensitivity analysis ‐ RoB,5,0.25,0.13,0.37,8,6,Difference vs placebo in adjusted peak FEV1,ACLID/FORM 200/6
8.7 ACLID/FORM 200/12,1,,"Mean Difference (Fixed, 95% CI)","0.31 [0.20, 0.43]",Sensitivity analysis ‐ RoB,5,0.31,0.2,0.43,8,7,Difference vs placebo in adjusted peak FEV1,ACLID/FORM 200/12
8.8 ACLID/FORM 200/18,1,,"Mean Difference (Fixed, 95% CI)","0.31 [0.19, 0.42]",Sensitivity analysis ‐ RoB,5,0.31,0.19,0.42,8,8,Difference vs placebo in adjusted peak FEV1,ACLID/FORM 200/18
9 AEs Show forest plot,11,5579,"Odds Ratio (M‐H, Fixed, 95% CI)","0.97 [0.86, 1.08]",Sensitivity analysis ‐ RoB,5,0.97,0.86,1.08,9,,AEs,
9.1 IND/GLY 110/50,3,1301,"Odds Ratio (M‐H, Fixed, 95% CI)","0.92 [0.70, 1.19]",Sensitivity analysis ‐ RoB,5,0.92,0.7,1.19,9,1,AEs,IND/GLY 110/50
9.2 TIO/OLO 2.5/5,4,1011,"Odds Ratio (M‐H, Fixed, 95% CI)","0.85 [0.66, 1.11]",Sensitivity analysis ‐ RoB,5,0.85,0.66,1.11,9,2,AEs,TIO/OLO 2.5/5
9.3 TIO/OLO 5/5,4,1021,"Odds Ratio (M‐H, Fixed, 95% CI)","0.78 [0.60, 1.01]",Sensitivity analysis ‐ RoB,5,0.78,0.6,1.01,9,3,AEs,TIO/OLO 5/5
9.4 UMEC/VI 62.5/25,3,1135,"Odds Ratio (M‐H, Fixed, 95% CI)","1.14 [0.89, 1.46]",Sensitivity analysis ‐ RoB,5,1.14,0.89,1.46,9,4,AEs,UMEC/VI 62.5/25
9.5 UMEC/VI 125/25,3,1111,"Odds Ratio (M‐H, Fixed, 95% CI)","1.15 [0.90, 1.48]",Sensitivity analysis ‐ RoB,5,1.15,0.9,1.48,9,5,AEs,UMEC/VI 125/25
10 Difference vs placebo in trough FEV1 ‐ pooled adjusted and EOT analyses Show forest plot,14,,"Mean Difference (Fixed, 95% CI)","0.20 [0.20, 0.21]",Sensitivity analysis ‐ RoB,5,0.2,0.2,0.21,10,,Difference vs placebo in trough FEV1 ‐ pooled adjusted and EOT analyses,
10.1 IND/GLY 110/50,3,,"Mean Difference (Fixed, 95% CI)","0.22 [0.20, 0.25]",Sensitivity analysis ‐ RoB,5,0.22,0.2,0.25,10,1,Difference vs placebo in trough FEV1 ‐ pooled adjusted and EOT analyses,IND/GLY 110/50
10.2 UMEC/VI 125/25,3,,"Mean Difference (Fixed, 95% CI)","0.22 [0.20, 0.25]",Sensitivity analysis ‐ RoB,5,0.22,0.2,0.25,10,2,Difference vs placebo in trough FEV1 ‐ pooled adjusted and EOT analyses,UMEC/VI 125/25
10.3 UMEC/VI 62.5/25,4,,"Mean Difference (Fixed, 95% CI)","0.20 [0.18, 0.22]",Sensitivity analysis ‐ RoB,5,0.2,0.18,0.22,10,3,Difference vs placebo in trough FEV1 ‐ pooled adjusted and EOT analyses,UMEC/VI 62.5/25
10.4 TIO/OLO 2.5/5,5,,"Mean Difference (Fixed, 95% CI)","0.20 [0.20, 0.20]",Sensitivity analysis ‐ RoB,5,0.2,0.2,0.2,10,4,Difference vs placebo in trough FEV1 ‐ pooled adjusted and EOT analyses,TIO/OLO 2.5/5
10.5 TIO/OLO 5/5,5,,"Mean Difference (Fixed, 95% CI)","0.21 [0.20, 0.21]",Sensitivity analysis ‐ RoB,5,0.21,0.2,0.21,10,5,Difference vs placebo in trough FEV1 ‐ pooled adjusted and EOT analyses,TIO/OLO 5/5
10.6 ACLID/FORM 200/6,1,,"Mean Difference (Fixed, 95% CI)","0.07 [‐0.04, 0.18]",Sensitivity analysis ‐ RoB,5,0.07,-0.04,0.18,10,6,Difference vs placebo in trough FEV1 ‐ pooled adjusted and EOT analyses,ACLID/FORM 200/6
10.7 ACLID/FORM 200/12,1,,"Mean Difference (Fixed, 95% CI)","0.12 [0.01, 0.22]",Sensitivity analysis ‐ RoB,5,0.12,0.01,0.22,10,7,Difference vs placebo in trough FEV1 ‐ pooled adjusted and EOT analyses,ACLID/FORM 200/12
10.8 ACLID/FORM 200/18,1,,"Mean Difference (Fixed, 95% CI)","0.08 [‐0.04, 0.19]",Sensitivity analysis ‐ RoB,5,0.08,-0.04,0.19,10,8,Difference vs placebo in trough FEV1 ‐ pooled adjusted and EOT analyses,ACLID/FORM 200/18
